client_id;client_nom;client_ville;etat_id;pays_id
8403784;PGS Associates;ALGONAC;MI;840
8403785;Sigman and Freud Psychiatry;ATCHISON;KS;840
8403786;Doll House Rock;AFTON;MN;840
8403787;Perimeter Security Consultants;PINE BLUFF;AR;840
8403788;Lee Stairworks and Carpentry,;ADAMS;TN;840
8403789;Ernie's Foriegn Car Service;CHEYENNE;WY;840
8403790;Lake Shore Publishing;BERWICK;ME;840
8403791;Doerner's Awnings and Canopies;ADAMS;TN;840
8403792;American Deli Workers Union;WHITE RIVER JUNCTION;VT;840
8403793;Quad City Cleaning;ABBEVILLE;MS;840
8403794;Smith Communications Inc.;LOS ANGELES;CA;840
8403795;Lickmen Restoration;ACKWORTH;IA;840
8403796;Morgan Construction Co;PHOENIX;AZ;840
8403797;Brand Y Creative Services;ALCOLU;SC;840
8403798;Woodworks Co.;ADAMS;TN;840
8403799;Pasifico Inc.;AVONDALE ESTATES;GA;840
8403800;Highland Lanes;AIEA;HI;840
8403801;Pasifico Inc.;BERWICK;ME;840
8403802;Maintence Services of Maine;HOLTSVILLE;NY;840
8403803;Hibbard Road Suppliers;ANCHORAGE;AK;840
8403804;Trapezoid Studios;LOS ANGELES;CA;840
8403805;Griffith Paving and Sealcoatin;AVON;CT;840
8403806;New Dehli Auto Exchange;ALDEN;IL;840
8403807;Dean Barnett Furniture Repair;ADAMS;TN;840
8403808;Cradle the Call;ALCESTER;SD;840
8403809;Auto Interior Carpeting Compan;ABBEVILLE;MS;840
8403810;Funnyface Amusement Games;ARVADA;CO;840
8403811;Toggle & Myerson Ltd;ADAMS;TN;840
8403812;Gordon & Son Brockerage Ltd.;PINE BLUFF;AR;840
8403813;Cradle the Call;ALBERT;OK;840
8403814;Happ Aluminum Siding Co.;AIEA;HI;840
8403815;Park District Of America;AVON;CT;840
8403816;Hoffman Printing Center;ADAMS;TN;840
8403817;Highland Woods City Hall;AFTON;MN;840
8403818;Perimeter Security Consultants;ALGONAC;MI;840
8403819;MedicServe Medical Supply;BAGDAD;KY;840
8403820;Green Shoes Corp.;ABSAROKEE;MT;840
8403821;Foy Aviation;ABBEVILLE;MS;840
8403822;Corbins, Rodriguez, & Savocchi;AVONDALE ESTATES;GA;840
8403823;Lickmen Restoration;AVON;CT;840
8403824;Ampro Office Team Ltd.;ORANGE PARK;FL;840
8403825;Deer Lake Inn;AMHERST;NH;840
8403826;Metro Appliance Service;ACKWORTH;IA;840
8403827;Block Boats and Lures;ORANGE PARK;FL;840
8403828;Morton Roofing and Siding;ARVADA;CO;840
8403829;Energy Source Diet Centers;LOS ANGELES;CA;840
8403830;Acturial Enterprises Ltd.;AUBURN;WA;840
8403831;First National Bank of Ottowa;ALBERT;OK;840
8403832;Maintence Services of Maine;ATCHISON;KS;840
8403833;Elle Hypnosis and Therapy Cent;CHEYENNE;WY;840
8403834;First National Bank of Ottowa;CHEYENNE;WY;840
8403835;Shaggy's Grooming Services;ANCHORAGE;AK;840
8403836;Lickmen Restoration;ADVANCE;NC;840
8403837;Acturial Enterprises Ltd.;BAGDAD;KY;840
8403838;Perimeter Security Consultants;ABBEVILLE;MS;840
8403839;Happ Aluminum Siding Co.;METAIRIE;LA;840
8403840;John G. Hartling Ltd.;ADAMS;TN;840
8403841;Pete's Auto Repair;BAGDAD;KY;840
8403842;Johnson, Erico & Co CPA's;ALLENTON;MO;840
8403843;AA Advertising;AVENEL;NJ;840
8403844;George Lee Antiques;ADAMS;TN;840
8403845;Acturial Enterprises Ltd.;PINE BLUFF;AR;840
8403846;Quad City Cleaning;ALCOLU;SC;840
8403847;Meonits & Mogogni Inc.;PINE BLUFF;AR;840
8403848;Hibop Heating and Air Conditio;ANTELOPE;OR;840
8403849;Palmer Golf Supplies;BEAR;DE;840
8403850;Foy Aviation;ABSAROKEE;MT;840
8403851;Truck-X Muffler Repair;ALGONAC;MI;840
8403852;Hi-Land Art & Frame;LOS ANGELES;CA;840
8403853;Hart Corporation;ALDEN;IL;840
8403854;Mergenthaler Inc.;PHOENIX;AZ;840
8403855;George Lee Antiques;ABIE;NE;840
8403856;K L Consulting;ALIQUIPPA;PA;840
8403857;Lake Shore Beaches;ALGODONES;NM;840
8403858;P K M Packaging Supply;AUSTIN;TX;840
8403859;Got It All Electronics Supply;CHEYENNE;WY;840
8403860;Perimeter Security Consultants;ADELL;WI;840
8403861;Gourmet the Frog;ADELL;WI;840
8403862;Park District Of America;ALDEN;IL;840
8403863;Highland Woods City Hall;AFTON;MN;840
8403864;Funnyface Amusement Games;ADAMS;TN;840
8403865;Deer Lake Inn;BEAR;DE;840
8403866;Rythmics Ltd.;ANCHORAGE;AK;840
8403867;Schnitzer Denist College;THE LAKES;NV;840
8403868;Lambert & Locke Legal Services;ARVADA;CO;840
8403869;Esmarda Chemical Manufacturers;AFTON;MN;840
8403870;Woodworks Co.;PINE BLUFF;AR;840
8403871;Morton Roofing and Siding;AGAWAM;MA;840
8403872;Nyman Interior Design;ALEXANDRIA;OH;840
8403873;Jay's Cabinet Company;BAGDAD;KY;840
8403874;Yale Remins Temp Agency;ABSAROKEE;MT;840
8403875;Green Shoes Corp.;BAGDAD;KY;840
8403876;Kosmo Consulting;ABERCROMBIE;ND;840
8403877;Energy Source Diet Centers;ALGODONES;NM;840
8403878;Dean Grant Buick and Crysler;AUSTIN;TX;840
8403879;Air Guatamala;WALDORF;MD;840
8403880;Bill's Dive Shop;CHEYENNE;WY;840
8403881;Nirabi Auto Service;HOLTSVILLE;NY;840
8403882;Ebert Music Center;PINE BLUFF;AR;840
8403883;Mac Computer Warehouse;ALLENTON;MO;840
8403884;Eva Galler Galleries Inc.;ALEXANDRIA;OH;840
8403885;Hardee Woodwork Ltd.;DULLES;VA;840
8403886;Vecot Inc.;ANTELOPE;OR;840
8403887;Nina's Snow Plowing;THE LAKES;NV;840
8403888;Air Mexico;PHOENIX;AZ;840
8403889;Green Shoes Corp.;ALBERT;OK;840
8403890;Myers Chocolates and Confectio;ATCHISON;KS;840
8403891;Park District Of America;ALIQUIPPA;PA;840
8403892;Dean Grant Buick and Crysler;AFTON;MN;840
8403893;John G. Hartling Ltd.;ORANGE PARK;FL;840
8403894;Smith & Wesson Militia;ABERCROMBIE;ND;840
8403895;Parties Galore Golf Course;ABSAROKEE;MT;840
8403896;Auto Interior Carpeting Compan;ALDEN;IL;840
8403897;Venturi Discount Drugs;ALDEN;IL;840
8403898;P K M Packaging Supply;WALDORF;MD;840
8403899;Foy Aviation;ABSAROKEE;MT;840
8403900;Parties Galore Golf Course;LOS ANGELES;CA;840
8403901;Pivot Point College;ALDEN;IL;840
8403902;Lidhal design Corp.;AUSTIN;TX;840
8403903;Gourmet the Frog;AUSTIN;TX;840
8403904;P K M Packaging Supply;ARVADA;CO;840
8403905;Perimeter Security Consultants;PHOENIX;AZ;840
8403906;Glassman & Stone;AMHERST;NH;840
8403907;Acturial Enterprises Ltd.;ABSAROKEE;MT;840
8403908;Arthur M. Feildberg Galleries;AVONDALE ESTATES;GA;840
8403909;Kermit the Pet Shop;PINE BLUFF;AR;840
8403910;Kermit the Pet Shop;PINE BLUFF;AR;840
8403911;Rythmics Ltd.;ORANGE PARK;FL;840
8403912;Myers Chocolates and Confectio;ATCHISON;KS;840
8403913;Bako Delicatessen;ALGODONES;NM;840
8403914;Kosmo Consulting;BEAR;DE;840
8403915;Smith Communications Inc.;METAIRIE;LA;840
8403916;DBN Bank;ANTELOPE;OR;840
8403917;Camp Stuff;HOLTSVILLE;NY;840
8403918;Morgan Construction Co;ALCOLU;SC;840
8403919;Gilbert Co.;DULLES;VA;840
8403920;Caranisco Homes;MOODY;AL;840
8403921;Toggle & Myerson Ltd;ADVANCE;NC;840
8403922;Perimeter Security Consultants;AUBURN;WA;840
8403923;Michael Montgomery Hair Saloon;AUBURN;WA;840
8403924;Deer Lake Inn;AGAWAM;MA;840
8403925;Marks, Marks, and Kaplan Ltd.;ALDEN;IL;840
8403926;Schnitzer Denist College;BERWICK;ME;840
8403927;Pasifico Inc.;CHEYENNE;WY;840
8403928;Innman Paint and Glass;ADELL;WI;840
8403929;Marcy Elaine Bakery;WALDORF;MD;840
8403930;Deer Lake Inn;METAIRIE;LA;840
8403931;Acturial Enterprises Ltd.;ALBERT;OK;840
8403932;American Apartments;ADVANCE;NC;840
8403933;Kermit the Pet Shop;ADELL;WI;840
8403934;Lee Stairworks and Carpentry,;LOS ANGELES;CA;840
8403935;Dependable Plumbing and Sewer;AGAWAM;MA;840
8403936;Happ Aluminum Siding Co.;ADAMSVILLE;RI;840
8403937;Resnick DDS;CHEYENNE;WY;840
8403938;Camp Oconomowoc;AUBURN;WA;840
8403939;Flinn Mosquito and Pest Contro;WHITE RIVER JUNCTION;VT;840
8403940;Doerner's Awnings and Canopies;DULLES;VA;840
8403941;American Apartments;DULLES;VA;840
8403942;Childress Child Day Care;ALEXANDRIA;OH;840
8403943;Schnitzer Denist College;ABSAROKEE;MT;840
8403944;North Park Lighting Galleries;ALEXANDRIA;IN;840
8403945;Park District Of America;AIEA;HI;840
8403946;Morgan Construction Co;ANCHORAGE;AK;840
8403947;Deer Lake Inn;ANCHORAGE;AK;840
8403948;Nirabi Auto Service;WALDORF;MD;840
8403949;Office Pro Supply Co.;ATCHISON;KS;840
8403950;Chicagoland Cleaners;ACKWORTH;IA;840
8403951;Tub's Furniture Store;ATCHISON;KS;840
8403952;Highland Woods City Hall;WHITE RIVER JUNCTION;VT;840
8403953;Childress Child Day Care;MOODY;AL;840
8403954;Deer Lake Inn;AFTON;MN;840
8403955;Park District Of America;ABBEVILLE;MS;840
8403956;Lutz Soft Cloth Car Wash;AUSTIN;TX;840
8403957;Ebert Music Center;ALEXANDRIA;OH;840
8403958;Portugal, Liddy, & Son Ltd.;ALLENTON;MO;840
8403959;Parkway Auto Body;ADELL;WI;840
8403960;Camp Stuff;BAGDAD;KY;840
8403961;Glenwood Credit Union;ADAMSVILLE;RI;840
8403962;Green Shoes Corp.;PINE BLUFF;AR;840
8403963;North Shore Appliance Service;ACKWORTH;IA;840
8403964;Toggle & Myerson Ltd;ACKWORTH;IA;840
8403965;Childress Child Day Care;ALGODONES;NM;840
8403966;Kapp Camera and Video;ALCESTER;SD;840
8403967;Ampro Office Team Ltd.;AIEA;HI;840
8403968;AA Advertising;DULLES;VA;840
8403969;Woodworks Co.;POCATELLO;ID;840
8403970;Chands CPA;ALGODONES;NM;840
8403971;Marcy Elaine Bakery;AVON;CT;840
8403972;Chicagoland Cleaners;ACKWORTH;IA;840
8403973;Portugal, Liddy, & Son Ltd.;ALLENTON;MO;840
8403974;Green Bay Travel Services;AVONDALE ESTATES;GA;840
8403975;Myles Building Consultants;WALDORF;MD;840
8403976;Perimeter Security Consultants;ALGODONES;NM;840
8403977;Corbins, Rodriguez, & Savocchi;HOLTSVILLE;NY;840
8403978;Lake Shore Publishing;ALCOLU;SC;840
8403979;Pete's Auto Repair;AGAWAM;MA;840
8403980;North Shore Appliance Service;ORANGE PARK;FL;840
8403981;Shaggy's Grooming Services;ALIQUIPPA;PA;840
8403982;Gilbert Co.;ALEXANDRIA;IN;840
8403983;Eva Galler Galleries Inc.;WHITE RIVER JUNCTION;VT;840
8403984;Smith & Wesson Militia;PHOENIX;AZ;840
8403985;Auto Interior Carpeting Compan;AVONDALE ESTATES;GA;840
8403986;Marks, Marks, and Kaplan Ltd.;ADVANCE;NC;840
8403987;Flinn Mosquito and Pest Contro;LOS ANGELES;CA;840
8403988;Eva Galler Galleries Inc.;ALTAMONT;UT;840
8403989;Nel Video Productions;THE LAKES;NV;840
8403990;Venturi Discount Drugs;ALDEN;IL;840
8403991;Elle Hypnosis and Therapy Cent;ALLENTON;MO;840
8403992;Meonits & Mogogni Inc.;ABBEVILLE;MS;840
8403993;Gourmet the Frog;AUSTIN;TX;840
8403994;Derbin Contracting Services;DULLES;VA;840
8403995;Bill's Dive Shop;ALGODONES;NM;840
8403996;Toggle & Myerson Ltd;PINE BLUFF;AR;840
8403997;Air Indonesia;BEAR;DE;840
8403998;Ebert Music Center;ALTAMONT;UT;840
8403999;Woodworks Co.;WHITE RIVER JUNCTION;VT;840
8404000;Glassman & Stone;ALGODONES;NM;840
8404001;Cutter Lawn Mower Repair;ALEXANDRIA;OH;840
8404002;Smith Communications Inc.;AGAWAM;MA;840
8404003;Parties Galore Golf Course;AGAWAM;MA;840
8404004;Pete's Auto Repair;ADVANCE;NC;840
8404005;Morton Roofing and Siding;ORANGE PARK;FL;840
8404006;Meonits & Mogogni Inc.;ALCOLU;SC;840
8404007;John G. Hartling Ltd.;AIEA;HI;840
8404008;Eva Galler Galleries Inc.;LOS ANGELES;CA;840
8404009;Michael Montgomery Hair Saloon;ABBEVILLE;MS;840
8404010;Masterlands Cleaning;LOS ANGELES;CA;840
8404011;Auto Interior Carpeting Compan;ABSAROKEE;MT;840
8404012;Libra & Sons;LOS ANGELES;CA;840
8404013;Caranisco Homes;ALDEN;IL;840
8404014;Nitelites Party Rental;ALTAMONT;UT;840
8404015;Gordon & Son Brockerage Ltd.;MOODY;AL;840
8404016;Keyth Contracting and Repair;WHITE RIVER JUNCTION;VT;840
8404017;North Park Lighting Galleries;AUBURN;WA;840
8404018;Nel Video Productions;AVONDALE ESTATES;GA;840
8404019;Mergenthaler Inc.;AUSTIN;TX;840
8404020;DBN Bank;AUSTIN;TX;840
8404021;Dependable Plumbing and Sewer;AVONDALE ESTATES;GA;840
8404022;Gilbert Co.;ARVADA;CO;840
8404023;Got It All Electronics Supply;BEAR;DE;840
8404024;American Apartments;THE LAKES;NV;840
8404025;Mergenthaler Inc.;WALDORF;MD;840
8404026;Nyman Interior Design;ADAMSVILLE;RI;840
8404027;Ampro Office Team Ltd.;ADVANCE;NC;840
8404028;Loyal Order of Buffalo;ALTAMONT;UT;840
8404029;Elle Hypnosis and Therapy Cent;ADAMS;TN;840
8404030;Crossroads Construction, Inc.;AFTON;MN;840
8404031;Gilbert Co.;ALLENTON;MO;840
8404032;Nina's Snow Plowing;BAGDAD;KY;840
8404033;Air Guatamala;BEAR;DE;840
8404034;Ebert Music Center;ALTAMONT;UT;840
8404035;Innman Paint and Glass;BAGDAD;KY;840
8404036;Bernhardt Ltd.;ALTAMONT;UT;840
8404037;Bee Line Publishing;AFTON;MN;840
8404038;Cradle the Call;ORANGE PARK;FL;840
8404039;Lennox Air Pollution Control;MOODY;AL;840
8404040;Jay's Cabinet Company;ALGODONES;NM;840
8404041;Resnick DDS;AVENEL;NJ;840
8404042;Johnson, Erico & Co CPA's;BEAR;DE;840
8404043;Got It All Electronics Supply;AVON;CT;840
8404044;Car Suite Cleaners;PINE BLUFF;AR;840
8404045;AAA Daniels Antiques;POCATELLO;ID;840
8404046;Childress Child Day Care;CHEYENNE;WY;840
8404047;Elle Hypnosis and Therapy Cent;BERWICK;ME;840
8404048;Garfield Appliance Service;ALBERT;OK;840
8404049;Air France;ALCESTER;SD;840
8404050;MedicServe Medical Supply;THE LAKES;NV;840
8404051;Marks, Marks, and Kaplan Ltd.;ABBEVILLE;MS;840
8404052;Green Shoes Corp.;AUSTIN;TX;840
8404053;Garfield Appliance Service;ALEXANDRIA;OH;840
8404054;Glenn Oaks Office Supplies;ALBERT;OK;840
8404055;Dean Barnett Furniture Repair;AUBURN;WA;840
8404056;Deer Lake Inn;AGAWAM;MA;840
8404057;Highland Lanes;ALEXANDRIA;IN;840
8404058;Smith Communications Inc.;ALGODONES;NM;840
8404059;Car Suite Cleaners;ALCESTER;SD;840
8404060;Trapezoid Studios;AVENEL;NJ;840
8404061;Gordon & Son Brockerage Ltd.;ALLENTON;MO;840
8404062;Auto Interior Carpeting Compan;AIEA;HI;840
8404063;Myers Chocolates and Confectio;ALEXANDRIA;IN;840
8404064;Venturi Discount Drugs;ANCHORAGE;AK;840
8404065;Crossroads Construction, Inc.;ABIE;NE;840
8404066;Doerner's Awnings and Canopies;BAGDAD;KY;840
8404067;North West Gas Co.;ALCOLU;SC;840
8404068;Bernhardt Ltd.;ORANGE PARK;FL;840
8404069;Hart Corporation;ALCESTER;SD;840
8404070;Lake Shore Beaches;ALEXANDRIA;IN;840
8404071;Air Mexico;MOODY;AL;840
8404072;Cutter Lawn Mower Repair;AMHERST;NH;840
8404073;Schnitzer Denist College;BEAR;DE;840
8404074;DBN Bank;ALCESTER;SD;840
8404075;Dean Grant Buick and Crysler;ADELL;WI;840
8404076;Esmarda Chemical Manufacturers;ABIE;NE;840
8404077;Resnick DDS;ADAMS;TN;840
8404078;Esmarda Chemical Manufacturers;POCATELLO;ID;840
8404079;Green Shoes Corp.;BAGDAD;KY;840
8404080;Terrinni & Son Auto and Truck;PINE BLUFF;AR;840
8404081;Hibop Heating and Air Conditio;ALEXANDRIA;OH;840
8404082;First National Bank of Ottowa;ANCHORAGE;AK;840
8404083;Meonits & Mogogni Inc.;ALBERT;OK;840
8404084;Arthur M. Feildberg Galleries;ALEXANDRIA;IN;840
8404085;First National Bank of Ottowa;ALCESTER;SD;840
8404086;New Dehli Auto Exchange;ORANGE PARK;FL;840
8404087;AA Advertising;AIEA;HI;840
8404088;Mergenthaler Inc.;ALEXANDRIA;IN;840
8404089;Bill's Dive Shop;ACKWORTH;IA;840
8404090;Gilbert Co.;DULLES;VA;840
8404091;Rythmics Ltd.;AVENEL;NJ;840
8404092;Peterson Roberts Carpentry;PINE BLUFF;AR;840
8404093;MedicServe Medical Supply;ADAMS;TN;840
8404094;AAA Daniels Antiques;ALEXANDRIA;IN;840
8404095;Pete's Auto Repair;AIEA;HI;840
8404096;Ebert Music Center;ADAMS;TN;840
8404097;Highland Woods City Hall;LOS ANGELES;CA;840
8404098;AA Advertising;ABERCROMBIE;ND;840
8404099;First National Bank of Ottowa;ABBEVILLE;MS;840
8404100;AAA Daniels Antiques;METAIRIE;LA;840
8404101;Nel Video Productions;ABBEVILLE;MS;840
8404102;Lambert & Locke Legal Services;ADAMSVILLE;RI;840
8404103;Ampro Office Team Ltd.;BAGDAD;KY;840
8404104;Bee Line Publishing;AMHERST;NH;840
8404105;Highland Woods City Hall;WHITE RIVER JUNCTION;VT;840
8404106;Facelift Kitchen and Bath;ABBEVILLE;MS;840
8404107;Perimeter Security Consultants;ALEXANDRIA;OH;840
8404108;MedicServe Medical Supply;ABERCROMBIE;ND;840
8404109;BBQ Smith's Tex Mex;ALGONAC;MI;840
8404110;Keyth Contracting and Repair;POCATELLO;ID;840
8404111;Cosmo Skin Care Center;ALEXANDRIA;IN;840
8404112;Air France;ABIE;NE;840
8404113;Cutter Lawn Mower Repair;ALGODONES;NM;840
8404114;Nirabi Auto Service;ALEXANDRIA;OH;840
8404115;Marks, Marks, and Kaplan Ltd.;ALGONAC;MI;840
8404116;Foy Aviation;THE LAKES;NV;840
8404117;Air France;ARVADA;CO;840
8404118;janice Mann Accounting Service;ALLENTON;MO;840
8404119;Terrinni & Son Auto and Truck;ALBERT;OK;840
8404120;Crosstracks Car Wash;ACKWORTH;IA;840
8404121;Kapp Camera and Video;ABERCROMBIE;ND;840
8404122;Futoons Cartoons Emporium;ADELL;WI;840
8404123;Corbins, Rodriguez, & Savocchi;HOLTSVILLE;NY;840
8404124;Lee Stairworks and Carpentry,;AVON;CT;840
8404125;Dapper's Antiques;ALEXANDRIA;OH;840
8404126;Green Bay Travel Services;BAGDAD;KY;840
8404127;Pasifico Inc.;ALTAMONT;UT;840
8404128;Jay's Cabinet Company;AFTON;MN;840
8404129;Ebert Music Center;AGAWAM;MA;840
8404130;Marcy Elaine Bakery;ALBERT;OK;840
8404131;Crosstracks Car Wash;ORANGE PARK;FL;840
8404132;Hibop Heating and Air Conditio;BERWICK;ME;840
8404133;AAA Daniels Antiques;ABBEVILLE;MS;840
8404134;Bee Line Publishing;AVONDALE ESTATES;GA;840
8404135;Gordon & Son Brockerage Ltd.;DULLES;VA;840
8404136;First National Bank of Ottowa;ABIE;NE;840
8404137;Glassman & Stone;AGAWAM;MA;840
8404138;Michael Montgomery Hair Saloon;ORANGE PARK;FL;840
8404139;Glenn Oaks Office Supplies;AGAWAM;MA;840
8404140;Green Bay Travel Services;AVON;CT;840
8404141;John G. Hartling Ltd.;ORANGE PARK;FL;840
8404142;Innman Paint and Glass;AMHERST;NH;840
8404143;Doerner's Awnings and Canopies;ALGODONES;NM;840
8404144;K L Consulting;ALGONAC;MI;840
8404145;Kermit the Pet Shop;AVENEL;NJ;840
8404146;North Shore Appliance Service;ALBERT;OK;840
8404147;Hardee Woodwork Ltd.;ALEXANDRIA;IN;840
8404148;Chands CPA;ABIE;NE;840
8404149;Schmidt Denists;ALGODONES;NM;840
8404150;janice Mann Accounting Service;ORANGE PARK;FL;840
8404151;Parkway Auto Body;ADVANCE;NC;840
8404152;Johnson, Erico & Co CPA's;ALLENTON;MO;840
8404153;Elm Place Business Supplies;ANCHORAGE;AK;840
8404154;Hilco Auto Body;ABSAROKEE;MT;840
8404155;Ampro Office Team Ltd.;ALCOLU;SC;840
8404156;AA Advertising;ABBEVILLE;MS;840
8404157;Transformation Enterprises;ACKWORTH;IA;840
8404158;Marcy Elaine Bakery;ALGONAC;MI;840
8404159;Air Indonesia;AGAWAM;MA;840
8404160;Nirabi Auto Service;ARVADA;CO;840
8404161;Mail Boxes Et. Al.;ALEXANDRIA;OH;840
8404162;Kosmo Consulting;ALEXANDRIA;OH;840
8404163;Gordon & Son Brockerage Ltd.;PINE BLUFF;AR;840
8404164;Nitelites Party Rental;ACKWORTH;IA;840
8404165;Car Suite Cleaners;ADAMSVILLE;RI;840
8404166;Johnson, Erico & Co CPA's;AVONDALE ESTATES;GA;840
8404167;Innman Paint and Glass;BAGDAD;KY;840
8404168;Hibbard Road Suppliers;ARVADA;CO;840
8404169;Chicagoland Cleaners;ABSAROKEE;MT;840
8404170;Nyman Interior Design;AFTON;MN;840
8404171;Smith Communications Inc.;POCATELLO;ID;840
8404172;Maintence Services of Maine;ARVADA;CO;840
8404173;Lutz Soft Cloth Car Wash;ALCOLU;SC;840
8404174;Doll House Rock;ALTAMONT;UT;840
8404175;Caranisco Homes;ALIQUIPPA;PA;840
8404176;Green Shoes Corp.;CHEYENNE;WY;840
8404177;Air Indonesia;ATCHISON;KS;840
8404178;Elle Hypnosis and Therapy Cent;BERWICK;ME;840
8404179;Foy Aviation;AFTON;MN;840
8404180;Perimeter Security Consultants;ALBERT;OK;840
8404181;BBQ Smith's Tex Mex;PHOENIX;AZ;840
8404182;Morton Roofing and Siding;ALDEN;IL;840
8404183;North Park Lighting Galleries;DULLES;VA;840
8404184;North Shore Appliance Service;ANTELOPE;OR;840
8404185;Palmer Golf Supplies;AVENEL;NJ;840
8404186;MedicServe Medical Supply;AVON;CT;840
8404187;Lennox Air Pollution Control;ALEXANDRIA;OH;840
8404188;Green Bay Travel Services;ALIQUIPPA;PA;840
8404189;Masterlands Cleaning;ALBERT;OK;840
8404190;Loyal Order of Buffalo;AVONDALE ESTATES;GA;840
8404191;Maintence Services of Maine;ALCESTER;SD;840
8404192;Nirabi Auto Service;AFTON;MN;840
8404193;Bee Line Publishing;POCATELLO;ID;840
8404194;Air Barbados;ALEXANDRIA;OH;840
8404195;Deer Lake Inn;CHEYENNE;WY;840
8404196;Childress Child Day Care;HOLTSVILLE;NY;840
8404197;Tub's Furniture Store;AVON;CT;840
8404198;Nyman Interior Design;ALCOLU;SC;840
8404199;Gilbert Co.;ADVANCE;NC;840
8404200;Gourmet the Frog;AUBURN;WA;840
8404201;Pasifico Inc.;ANTELOPE;OR;840
8404202;Office Pro Supply Co.;ADVANCE;NC;840
8404203;Dapper's Antiques;ALEXANDRIA;IN;840
8404204;Elle Hypnosis and Therapy Cent;ALLENTON;MO;840
8404205;North West Gas Co.;PINE BLUFF;AR;840
8404206;Morton Roofing and Siding;AGAWAM;MA;840
8404207;Meonits & Mogogni Inc.;ALLENTON;MO;840
8404208;First National Bank of Ottowa;AUBURN;WA;840
8404209;Maintence Services of Maine;ALLENTON;MO;840
8404210;Salt & Pepper Catering Service;WHITE RIVER JUNCTION;VT;840
8404211;Lennox Air Pollution Control;ALEXANDRIA;OH;840
8404212;Pasifico Inc.;ALTAMONT;UT;840
8404213;First National Bank of Ottowa;ATCHISON;KS;840
8404214;Vecot Inc.;PHOENIX;AZ;840
8404215;Caranisco Homes;ORANGE PARK;FL;840
8404216;Morgan Construction Co;ANTELOPE;OR;840
8404217;Hibbard Road Suppliers;ABIE;NE;840
8404218;Rythmics Ltd.;AMHERST;NH;840
8404219;Smith & Wesson Militia;ANCHORAGE;AK;840
8404220;North Park Lighting Galleries;WALDORF;MD;840
8404221;Hilco Auto Body;BERWICK;ME;840
8404222;Happ Aluminum Siding Co.;CHEYENNE;WY;840
8404223;Gordon & Son Brockerage Ltd.;AGAWAM;MA;840
8404224;Office Pro Supply Co.;PHOENIX;AZ;840
8404225;Mergenthaler Inc.;ADAMS;TN;840
8404226;American Apartments;ABIE;NE;840
8404227;Ebert Music Center;AVENEL;NJ;840
8404228;Air India;ANCHORAGE;AK;840
8404229;Gordon & Son Brockerage Ltd.;ALLENTON;MO;840
8404230;First National Bank of Ottowa;AUBURN;WA;840
8404231;Kermit the Pet Shop;ANCHORAGE;AK;840
8404232;Masterlands Cleaning;AIEA;HI;840
8404233;Woodworks Co.;ANCHORAGE;AK;840
8404234;Griffith Paving and Sealcoatin;BAGDAD;KY;840
8404235;Pac Builders;ARVADA;CO;840
8404236;Myles Building Consultants;PINE BLUFF;AR;840
8404237;North West Gas Co.;ORANGE PARK;FL;840
8404238;Energy Source Diet Centers;BERWICK;ME;840
8404239;Funnyface Amusement Games;PINE BLUFF;AR;840
8404240;Smith & Wesson Militia;AIEA;HI;840
8404241;Gordon & Son Brockerage Ltd.;ANTELOPE;OR;840
8404242;Elm Place Business Supplies;ARVADA;CO;840
8404243;Glenn Oaks Office Supplies;ANCHORAGE;AK;840
8404244;Lake Shore Beaches;ORANGE PARK;FL;840
8404245;Perimeter Security Consultants;ALEXANDRIA;IN;840
8404246;Lidhal design Corp.;THE LAKES;NV;840
8404247;Lennox Air Pollution Control;ARVADA;CO;840
8404248;Glenn Oaks Office Supplies;LOS ANGELES;CA;840
8404249;Vanity Town;AUSTIN;TX;840
8404250;Toggle & Myerson Ltd;ALLENTON;MO;840
8404251;Masterlands Cleaning;PINE BLUFF;AR;840
8404252;Smith & Wesson Militia;CHEYENNE;WY;840
8404253;Bako Delicatessen;ADAMS;TN;840
8404254;Pac Builders;AVON;CT;840
8404255;Innman Paint and Glass;ATCHISON;KS;840
8404256;Toggle & Myerson Ltd;HOLTSVILLE;NY;840
8404257;Kermit the Pet Shop;AMHERST;NH;840
8404258;North Park Lighting Galleries;AGAWAM;MA;840
8404259;Rythmics Ltd.;ARVADA;CO;840
8404260;North West Gas Co.;AVON;CT;840
8404261;Nyman Interior Design;ALCOLU;SC;840
8404262;Yale Remins Temp Agency;BERWICK;ME;840
8404263;Lennox Air Pollution Control;ALEXANDRIA;OH;840
8404264;Chands CPA;DULLES;VA;840
8404265;Facelift Kitchen and Bath;MOODY;AL;840
8404266;Air Mexico;ANTELOPE;OR;840
8404267;Ampro Office Team Ltd.;ADELL;WI;840
8404268;Dean Barnett Furniture Repair;WHITE RIVER JUNCTION;VT;840
8404269;Hibbard Road Suppliers;AIEA;HI;840
8404270;New Dehli Auto Exchange;ABSAROKEE;MT;840
8404271;MedicServe Medical Supply;ADAMS;TN;840
8404272;Lickmen Restoration;METAIRIE;LA;840
8404273;Smith & Wesson Militia;BERWICK;ME;840
8404274;Froggy's Gourmet Catering;AVON;CT;840
8404275;Nel Video Productions;ANTELOPE;OR;840
8404276;Maintence Services of Maine;AIEA;HI;840
8404277;Happ Aluminum Siding Co.;ADVANCE;NC;840
8404278;New Dehli Auto Exchange;ABERCROMBIE;ND;840
